1.308600000000000000e+04
1.216800000000000000e+04
1.216800000000000000e+04
1.216800000000000000e+04
1.216800000000000000e+04
1.211100000000000000e+04
1.210200000000000000e+04
1.210200000000000000e+04
1.210200000000000000e+04
1.210200000000000000e+04
1.210200000000000000e+04
1.210200000000000000e+04
1.209400000000000000e+04
1.209400000000000000e+04
1.209400000000000000e+04
1.209400000000000000e+04
1.209400000000000000e+04
1.209400000000000000e+04
1.209400000000000000e+04
1.209400000000000000e+04
1.209400000000000000e+04
1.209400000000000000e+04
1.209400000000000000e+04
1.209400000000000000e+04
1.209400000000000000e+04
1.209400000000000000e+04
1.209400000000000000e+04
1.209400000000000000e+04
1.209400000000000000e+04
1.209400000000000000e+04
1.209400000000000000e+04
1.209400000000000000e+04
1.208300000000000000e+04
1.208300000000000000e+04
1.208300000000000000e+04
1.208300000000000000e+04
1.208300000000000000e+04
1.208300000000000000e+04
1.208300000000000000e+04
1.208300000000000000e+04
1.208300000000000000e+04
1.208300000000000000e+04
1.208300000000000000e+04
1.208300000000000000e+04
1.208300000000000000e+04
1.208300000000000000e+04
1.208300000000000000e+04
1.208300000000000000e+04
1.208300000000000000e+04
1.170000000000000000e+03
1.170000000000000000e+03
1.170000000000000000e+03
1.170000000000000000e+03
1.170000000000000000e+03
1.170000000000000000e+03
1.170000000000000000e+03
