1.363000000000000000e+03
1.526000000000000000e+03
1.242000000000000000e+03
1.224000000000000000e+03
1.870000000000000000e+03
1.398000000000000000e+03
1.289000000000000000e+03
1.148000000000000000e+03
1.300000000000000000e+03
1.193000000000000000e+03
1.212000000000000000e+03
1.308000000000000000e+03
1.966300000000000000e+04
1.327000000000000000e+03
1.294000000000000000e+03
