2.340000000000000000e+02
3.300000000000000000e+02
2.460000000000000000e+02
2.580000000000000000e+02
3.280000000000000000e+02
5.000000000000000000e+02
2.880000000000000000e+02
2.460000000000000000e+02
3.860000000000000000e+02
2.360000000000000000e+02
4.420000000000000000e+02
2.320000000000000000e+02
2.600000000000000000e+02
5.020000000000000000e+02
5.000000000000000000e+02
